Entity,Definition,Images
Copenhagen University,Not found on Wikipedia,['Image not found']
Orange pigments,Not found on Wikipedia,['Image not found']
TISSUES 63,Not found on Wikipedia,['Image not found']
Locking arrangement,Not found on Wikipedia,['Image not found']
Electric appliances,Not found on Wikipedia,['Image not found']
Aiceitk aid,Not found on Wikipedia,['Image not found']
Distribution,Distribution may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Red insulation,Not found on Wikipedia,['Image not found']
Grinding,Not found on Wikipedia,['Image not found']
Common salt solution,Not found on Wikipedia,['Image not found']
Small proportion,Not found on Wikipedia,['Image not found']
Other devices in homes,Not found on Wikipedia,['Image not found']
Solid matrix,Not found on Wikipedia,['Image not found']
Ionosphere,"The ionosphere () is the ionized part of the upper atmosphere of Earth, from about 48 km (30 mi) to 965 km (600 mi) above sea level, a region that includes the thermosphere and parts of the mesosphere and exosphere.","['https://upload.wikimedia.org/wikipedia/commons/1/18/Atmosphere_with_Ionosphere.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Crab_Nebula.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b5/Cumulus_clouds_in_fair_weather.jpeg', 'https://upload.wikimedia.org/wikipedia/commons/a/a9/Diurnal_ionospheric_current.jpg']"
Soda,Soda or SODA may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Hormones,Not found on Wikipedia,['Image not found']
Ancient Egypt,Ancient Egypt was a civilization in Northeast Africa situated in the Nile Valley.,"['https://upload.wikimedia.org/wikipedia/commons/e/e7/Alexandre_Cabanel_-_Cl%C3%A9opatre_essayant_des_poisons_sur_des_condamn%C3%A9s_%C3%A0_mort.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/af/All_Gizah_Pyramids.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/17/Ancient_Egypt_map-en.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/Ancient_Egyptian_Seafaring_Ship.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4b/Ancient_Egyptian_medical_instruments.jpg']"
Sub-atomic particles,Not found on Wikipedia,['Image not found']
Small openings on the sides of the body of an insect,Not found on Wikipedia,['Image not found']
Opposite ends,Not found on Wikipedia,['Image not found']
Hair-growth patterns,Not found on Wikipedia,['Image not found']
Human right,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/3/31/Redirect_arrow_without_text.svg']
Kinds of SCIViccs,Not found on Wikipedia,['Image not found']
Cardboard disc,Not found on Wikipedia,['Image not found']
Gliders,Not found on Wikipedia,['Image not found']
118 different atoms,Not found on Wikipedia,['Image not found']
International Law Association,"The International Law Association (ILA) is a non-profit organisation based in Great Britain that — according to its constitution — promotes ""the study, clarification and development of international law"" and ""the furtherance of international understanding and respect for international law"".The ILA was founded in Brussels, Belgium, in 1873 and its present-day headquarters are in London.","['https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Belgium_%28civil%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_the_United_Kingdom_%283-5%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Logo_of_the_United_Nations_%28B%26W%29.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']"
Sclera,"The sclera, also known as the white of the eye or, in older literature, as the tunica albuginea oculi, is the opaque, fibrous, protective, outer layer of the human eye containing mainly collagen and some crucial elastic fiber.","['https://upload.wikimedia.org/wikipedia/commons/a/a6/A_cow%27s_eye.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0e/Closeup_of_goat_eye.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f2/Edit-clear.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Eye-diagram_no_circles_border.svg']"
Drinks and juices,Not found on Wikipedia,['Image not found']
Heat flow,Not found on Wikipedia,['Image not found']
Flower extracts,Not found on Wikipedia,['Image not found']
CFC-free refrigerators,Not found on Wikipedia,['Image not found']
Normal amount,Not found on Wikipedia,['Image not found']
Mper cyclone Aila,Not found on Wikipedia,['Image not found']
Air,Not found on Wikipedia,['Image not found']
Thrust,Thrust is a reaction force described quantitatively by Newton's third law.,"['https://upload.wikimedia.org/wikipedia/commons/6/6d/F-35_Heritage_Flight_Team_performs_in_Bell_Fort_Worth_Alliance_AirShow.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Resistor R2,Not found on Wikipedia,['Image not found']
Menu,"In a restaurant, the menu is a list of food and beverages offered to customers and the prices.","['https://upload.wikimedia.org/wikipedia/commons/b/bd/Ambox_globe_content.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7c/City_Hotel%2C_New_Orleans_restaurant_menu_%28December_8%2C_1857%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'Image not found']"
Energy needs,Not found on Wikipedia,['Image not found']
Fitted,Not found on Wikipedia,['Image not found']
Organism with tracheal system,Not found on Wikipedia,['Image not found']
ma,Not found on Wikipedia,['Image not found']
Earth surface,Not found on Wikipedia,['Image not found']
H2,"H2, H02, or H-2 may refer to:",['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Dominance,Dominance may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Progress,"Progress is the movement towards a refined, improved, or otherwise desired state.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/f3/Emblem-money.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/Life_expectancy_in_1800%2C_1950%2C_and_2015.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/cd/Socrates.png']"
40 million metric ton,Not found on Wikipedia,['Image not found']
Blame,"Blame is the act of censuring, holding responsible, or making negative statements about an individual or group that their actions or inaction are socially or morally irresponsible, the opposite of praise.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/5c/Symbol_template_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg']"
Sharing electrons,Not found on Wikipedia,['Image not found']
Snow,"Snow comprises individual ice crystals that grow while suspended in the atmosphere—usually within clouds—and then fall, accumulating on the ground where they undergo further changes.","['https://upload.wikimedia.org/wikipedia/commons/9/93/1997_Red_River_Flood_Grand_Forks.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/3b/2007-02-15-CLB-Couloir2-1c.JPG', 'https://upload.wikimedia.org/wikipedia/commons/1/13/2008_aircraft_deicing_at_gate.jpg', 'https://upload.wikimedia.org/wikipedia/commons/f/fb/Army_vehicles_on_a_road_in_Belgium.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/12/CargoNet_Di_12_Euro_4000_L%C3%B8nsdal_-_Bolna.jpg']"
Bulls,Bulls may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Polyurethane,Polyurethane (; often abbreviated PUR and PU) refers to a class of polymers composed of organic units joined by carbamate (urethane) links.,"['https://upload.wikimedia.org/wikipedia/commons/d/d8/1937_1952_Prof_Otto_Bayer_Polyurethan.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/7a/Flame_Retardant_Research_-_LDH_materials_%2816241017250%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8b/HighPressureDispenseUnit800x600.png', 'https://upload.wikimedia.org/wikipedia/commons/2/2f/HighPressureLHeadFront600x800.png']"
Some regions,Not found on Wikipedia,['Image not found']
Table,Table may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Farhan,"Farhan or Farhaan (Arabic: فرحان farḥān) is a name of Arabic origin meaning ""happy, joyful, blessed, happy, delightful, rejoicing, merry, inclined to hopefulness"".",['https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg']
Biotechnology,"Biotechnology is a multidisciplinary field that involves the integration of natural sciences and engineering sciences in order to achieve the application of organisms, cells, parts thereof and molecular analogues for products and services.The term biotechnology was first used by Károly Ereky in 1919, to refer to the production of products from raw materials with the aid of living organisms.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/7/70/DNA_replication_split.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/DNA_simple.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/0d/InsulinHexamer.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2d/Issoria_lathonia.jpg']"
dm3,Dm3 may stand for:,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Varied employment opportunities,Not found on Wikipedia,['Image not found']
Hair,Hair is a protein filament that grows from follicles found in the dermis.,"['https://upload.wikimedia.org/wikipedia/commons/6/68/506_Hair.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a5/Alessandro_Allori_-_Portrait_of_Bianca_Cappello.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a1/Blackhair10.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/df/Brown_hair.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/2c/CSIRO_ScienceImage_8115_Human_hair_and_Merino_wool_fibre.jpg']"
Organic minerals,Not found on Wikipedia,['Image not found']
Single parent,A single parent is a person who has a child or children but does not have a spouse or live-in partner to assist in the upbringing or support of the child.,"['https://upload.wikimedia.org/wikipedia/commons/d/d6/Doing_the_best_she_can.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/42/Social_sciences.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Statue_of_mother_Yasukuni_112135011_bd2aaaa5d3_o.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1a/US_single_parent_family_income_distribution.svg']"
Inherited,Not found on Wikipedia,['Image not found']
Start,Start can refer to multiple topics:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Minimum distance,The term minimum distance may refer to,['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Chrome plating,Chrome plating (less commonly chromium plating) is a technique of electroplating a thin layer of chromium onto a metal object.,"['https://upload.wikimedia.org/wikipedia/commons/d/d4/Hard_chrome_finish.png', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/Motorcycle_Reflections_bw_edit.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Portfolio_MET_DP291203.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg']"
Dirts,Not found on Wikipedia,['Image not found']
School practical class,Not found on Wikipedia,['Image not found']
Rahul,Rahul is a popular male name in India and has a variety of meanings.,"['https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1b/Semi-protection-shackle.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg']"
Same charges,Not found on Wikipedia,['Image not found']
Bryophyllum,"Bryophyllum (from the Greek βρῦον/βρύειν bryon/bryein = sprout, φύλλον phyllon = leaf) is a group of plant species of the family Crassulaceae native to Madagascar.","['https://upload.wikimedia.org/wikipedia/commons/e/ee/Bryophyllum1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Bryophyllum_%28kataka_taka%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/10/Kalanchoe_pinnata_Blanco1.147.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr.svg']"
Ata,Not found on Wikipedia,['Image not found']
Nearby,Nearby (previously named WNM Live / Who's Near Me) was a location-based social networking service.,"['https://upload.wikimedia.org/wikipedia/commons/3/3a/Official_Nearby_Live_Company_Logo.png', 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Text_document_with_red_question_mark.svg']"
Excretion,Excretion is a process in which metabolic waste ,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Feces_and_uric-acid.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/88/Uric_Acid.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Inorganic nitrates,Not found on Wikipedia,['Image not found']
Regeneration,Regeneration may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Fetus,"A fetus or foetus (; plural fetuses, feti, foetuses, or foeti) is the unborn offspring that develops from an animal embryo.","['https://upload.wikimedia.org/wikipedia/commons/b/bf/3dultrasound_20_weeks.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/97/Elefetusus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/Fetal_circulation.png', 'https://upload.wikimedia.org/wikipedia/commons/5/5f/Fetus_3_months.jpg']"
Equal pressure,Not found on Wikipedia,['Image not found']
Here,"Here is an adverb that means ""in, on, or at this place"".","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Grade VII learners,Not found on Wikipedia,['Image not found']
Bodyweight,Not found on Wikipedia,['Image not found']
4. Fertilizers,Not found on Wikipedia,['Image not found']
Low-pitched roar,Not found on Wikipedia,['Image not found']
Sponge,"Sponges, the members of the phylum Porifera (; meaning 'pore bearer'), are a basal animal clade as a sister of the diploblasts.","['https://upload.wikimedia.org/wikipedia/commons/f/f3/2008.09-331-196ap_Sponge_gourd%2Cpd_Spice_Bazaar%40Istanbul%2CTR_mon29sep2008-1315h.jpg', 'https://upload.wikimedia.org/wikipedia/commons/2/20/Aplysina_archeri_%28Stove-pipe_Sponge-pink_variation%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/3/37/Archaeocyatha.png', 'https://upload.wikimedia.org/wikipedia/commons/2/21/Bathocyroe_fosteri.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dc/Bathymetrical_range_of_selected_sponge_species.jpg']"
