Entity,Definition,Images
16 Science,Not found on Wikipedia,['Image not found']
m1,"M1, M01 or M-1 may refer to:",['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg']
Fist,A fist is the shape of a hand when the fingers are bent inward against the palm and held there tightly.,"['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/Raised_fist.jpg']"
Colour of light,Not found on Wikipedia,['Image not found']
Fungus,"A fungus (PL: fungi or funguses) is any member of the group of eukaryotic organisms that includes microorganisms such as yeasts and molds, as well as the more familiar mushrooms.","['https://upload.wikimedia.org/wikipedia/commons/4/47/02_01_groups_of_Fungi_%28M._Piepenbring%29.png', 'https://upload.wikimedia.org/wikipedia/commons/3/36/Aecidium_magnellanicum.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Amanita_phalloides_1.JPG', 'https://upload.wikimedia.org/wikipedia/commons/8/86/Arbuscular_mycorrhiza_microscope.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0b/Armillaria_ostoyae_MO.jpg']"
Bottom of the kettle,Not found on Wikipedia,['Image not found']
Hybridisation,Hybridization (or hybridisation) may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Section,"Section, Sectioning or Sectioned may refer to:","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Surfaces of elements,Not found on Wikipedia,['Image not found']
Feeling of weight,Not found on Wikipedia,['Image not found']
Sample,Sample or samples may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Remedies,Not found on Wikipedia,['Image not found']
clcetm:wavcend,Not found on Wikipedia,['Image not found']
Abbreviation,"An abbreviation (from Latin brevis, meaning short) is a shortened form of a word or phrase, by any method.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/Schriftprobe_Latein_15_Jh.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg']"
Fish production,Not found on Wikipedia,['Image not found']
External parasites,Not found on Wikipedia,['Image not found']
Shining spoon,Not found on Wikipedia,['Image not found']
Energy stores,Not found on Wikipedia,['Image not found']
Boiled water,Not found on Wikipedia,['Image not found']
Tumour,Not found on Wikipedia,['Image not found']
Suberin,"Suberin, cutin and lignins are complex, higher plant epidermis and periderm cell-wall macromolecules, forming a protective barrier.",['https://upload.wikimedia.org/wikipedia/commons/9/96/Contributions_from_the_Botanical_Laboratory%2C_vol._12_%281934%29_%2820065769024%29.jpg']
Angiosperms,Not found on Wikipedia,['Image not found']
Natural reforestation,Not found on Wikipedia,['Image not found']
Figure 9.10,Not found on Wikipedia,['Image not found']
Two different individuals,Not found on Wikipedia,['Image not found']
Total height,Not found on Wikipedia,['Image not found']
Seasonal variation,Not found on Wikipedia,['Image not found']
Consumer's body,Not found on Wikipedia,['Image not found']
Shiny,"Shiny may refer to gloss (optics), the ability of a surface to reflect light in a specular way.","['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Tectonics,"Tectonics (from Latin  tectonicus; from Ancient Greek  τεκτονικός (tektonikós) 'pertaining to building') are the processes that result in the structure and properties of the Earth's crust and its evolution through time.These processes include those of  mountain-building, the growth and behavior of the strong, old cores of continents known as cratons, and the ways in which the relatively rigid  plates that constitute the Earth's outer shell interact with each other.","['https://upload.wikimedia.org/wikipedia/commons/f/fb/Aerial-SanAndreas-CarrizoPlain.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/b4/Plate_tectonics_map.gif', 'https://upload.wikimedia.org/wikipedia/commons/e/e7/WikiProject_Geology.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
X-ray image,Not found on Wikipedia,['Image not found']
North Ocean,Not found on Wikipedia,['Image not found']
Member,Member may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Factories,Not found on Wikipedia,['Image not found']
Single-celled organisms,Not found on Wikipedia,['Image not found']
Day time,Not found on Wikipedia,['Image not found']
Food collection,Not found on Wikipedia,['Image not found']
Present,"The present (or here and now) is the time that is associated with the events perceived directly and in the first time, not as a recollection (perceived more than once) or a speculation (predicted, hypothesis, uncertain).","['https://upload.wikimedia.org/wikipedia/commons/9/9b/120_207-6_K%C3%B6ln%2C_Rhein-Sieg-Express_2013-07-23-01.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/45/MontreGousset001.jpg', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg']"
Tracheae,Not found on Wikipedia,['Image not found']
Lightning,"Lightning is a natural phenomenon formed by the occurrence of lightning bolts, which are electrostatic discharges through the atmosphere between two electrically charged regions, either both in the atmosphere or with one in the atmosphere and on the ground, temporarily neutralizing these in an almost instantaneous release of an average of one gigajoule of energy.","['https://upload.wikimedia.org/wikipedia/commons/4/4b/2013-08-07_04-23-26-foudre-belfort.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bf/Aegopodium_podagraria1_ies.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/9d/Anvil-to-ground_lightning.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/0f/Anvil_Crawler_over_Lake_Wright_Patman_south_of_Redwater%2C_Texas..JPG', 'https://upload.wikimedia.org/wikipedia/commons/9/9b/Baltic_thunder.jpg']"
Two placards,Not found on Wikipedia,['Image not found']
Radio receiver,"In radio communications, a radio receiver, also known as a receiver, a wireless, or simply a radio, is an electronic device that receives radio waves and converts the information carried by them to a usable form.","['https://upload.wikimedia.org/wikipedia/commons/4/4f/ABOedit2015-19.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/dd/Amplifier_symbol.svg', 'https://upload.wikimedia.org/wikipedia/commons/e/e9/Amplitude_modulation_detection.png', 'https://upload.wikimedia.org/wikipedia/commons/6/6d/Antenna_schematic_symbol.svg', 'https://upload.wikimedia.org/wikipedia/commons/a/ad/Armstrong_regenerative_receiver_circuit.svg']"
Mackerel,"Mackerel is a common name applied to a number of different species of pelagic fish, mostly from the family Scombridae.","['https://upload.wikimedia.org/wikipedia/commons/e/e4/%22Long-lining%22_for_mackerel_off_Hopeman_-_geograph.org.uk_-_1410170.jpg', 'https://upload.wikimedia.org/wikipedia/commons/a/a3/Atlantic_cod.jpg', 'https://upload.wikimedia.org/wikipedia/commons/b/bb/Blue_walleye.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/00/Chilean_purse_seine.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/02/DD_IUCN_3_1.svg']"
Clean flame,Not found on Wikipedia,['Image not found']
Convex mirrors,Not found on Wikipedia,['Image not found']
Pyramid,"A pyramid (from Greek: πυραμίς pyramís) is a structure whose outer surfaces are triangular and converge to a single step at the top, making the shape roughly a pyramid in the geometric sense.","['https://upload.wikimedia.org/wikipedia/commons/2/2b/%22Architecture_of_World_Heritage_Monument_Airavatesvara_Temple%22.JPG', 'https://upload.wikimedia.org/wikipedia/commons/c/c2/01_khafre_north.jpg', 'https://upload.wikimedia.org/wikipedia/commons/e/e1/Archaeological_Sites_of_the_Island_of_Meroe-114973.jpg', 'https://upload.wikimedia.org/wikipedia/commons/9/95/Architektura_kazan.JPG', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Autobahnkirche-BB_SE.jpg']"
Water (Sea),Not found on Wikipedia,['Image not found']
Images,Not found on Wikipedia,['Image not found']
Long thin hair-like parts,Not found on Wikipedia,['Image not found']
Dilute acid,Not found on Wikipedia,['Image not found']
Emit,Emit may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
30°C,Not found on Wikipedia,['Image not found']
CNG,Not found on Wikipedia,['Image not found']
Table 2,Not found on Wikipedia,['Image not found']
Tendrils,Not found on Wikipedia,['Image not found']
Nutritious food material,Not found on Wikipedia,['Image not found']
(Aluminium)3O2,Not found on Wikipedia,['Image not found']
Severe earthquake,Not found on Wikipedia,['Image not found']
Clusters of molecules,Not found on Wikipedia,['Image not found']
Inheritance,"Inheritance is the practice of receiving private property, titles, debts, entitlements, privileges, rights, and obligations upon the death of an individual.","['https://upload.wikimedia.org/wikipedia/commons/8/8c/Inheritance_by_amount_and_distribution_received_and_action_taken_with_inheritances_in_Great_Britain_between_2008_and_2010.png', 'https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/96/Symbol_category_class.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/1/1c/William_Hogarth_-_A_Rake%27s_Progress_-_Plate_1_-_The_Young_Heir_Takes_Possession_Of_The_Miser%27s_Effects.jpg']"
Nuclear force,"The nuclear force (or nucleon–nucleon interaction, residual strong force, or, historically, strong nuclear force) is a force that acts between the protons and neutrons of atoms.","['https://upload.wikimedia.org/wikipedia/commons/4/4b/NuclearReaction.svg', 'https://upload.wikimedia.org/wikipedia/commons/8/80/Nuclear_Force.png', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Nuclear_Force_anim_smaller.gif', 'https://upload.wikimedia.org/wikipedia/commons/2/2e/Pn_Scatter_Quarks.svg', 'https://upload.wikimedia.org/wikipedia/commons/c/c1/Pn_scatter_pi0.svg']"
Magnesium ribbon,Not found on Wikipedia,['Image not found']
4 s,Not found on Wikipedia,['Image not found']
Powdered egg shells,Not found on Wikipedia,['Image not found']
Small mass,Not found on Wikipedia,['Image not found']
Thyroxin,Not found on Wikipedia,['Image not found']
Allotropes of carbon,Carbon is capable of forming many allotropes (structurally different forms of the same element) due to its valency.,"['https://upload.wikimedia.org/wikipedia/commons/7/78/Allotropes_Of_Carbon.png', 'https://upload.wikimedia.org/wikipedia/commons/0/09/C60-rods.png', 'https://upload.wikimedia.org/wikipedia/commons/6/62/Cubic_Carbon_Nanocrystal.PNG', 'https://upload.wikimedia.org/wikipedia/commons/d/d9/Diamond_and_graphite2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/c/c8/Eight_Allotropes_of_Carbon.svg']"
Favourable variation,Not found on Wikipedia,['Image not found']
Other components,Not found on Wikipedia,['Image not found']
Nanosecond,"A nanosecond (ns) is a unit of time in the International System of Units (SI) equal to one billionth of a second, that is, 1⁄1 000 000 000 of a second, or 10−9 seconds.","['https://upload.wikimedia.org/wikipedia/commons/f/f6/Sun_earth_moon.png', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Fig.9.12,Not found on Wikipedia,['Image not found']
Being at rest,Not found on Wikipedia,['Image not found']
Lens Formula,Not found on Wikipedia,['Image not found']
Mild earthquakes,Not found on Wikipedia,['Image not found']
Different animals,Not found on Wikipedia,['Image not found']
Fort,Not found on Wikipedia,['https://upload.wikimedia.org/wikipedia/commons/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg']
Consciousness,"Consciousness, at its simplest, is sentience and awareness of internal and external existence.","['https://upload.wikimedia.org/wikipedia/commons/2/23/Abbot_of_Watkungtaphao_in_Phu_Soidao_Waterfall.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/77/Big-eared-townsend-fledermaus.jpg', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/3/35/Descartes_mind_and_body.gif', 'https://upload.wikimedia.org/wikipedia/commons/d/d1/JohnLocke.png']"
Active state,Not found on Wikipedia,['Image not found']
conditions,Not found on Wikipedia,['Image not found']
Iron (III)* Fe3+,Not found on Wikipedia,['Image not found']
Two lateral faces,Not found on Wikipedia,['Image not found']
Picture tube,Not found on Wikipedia,['Image not found']
Change,Change or Changing may refer to:,"['https://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg', 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/9/99/Wiktionary-logo-en-v2.svg']"
Copper bottoms,Not found on Wikipedia,['Image not found']
Universal solute,Not found on Wikipedia,['Image not found']
Cl,Not found on Wikipedia,['Image not found']
K.T.,Not found on Wikipedia,['Image not found']
0854 – SCIENCE Textbook for Class VIII Rationalised-2023-24,Not found on Wikipedia,['Image not found']
Convenient time,Not found on Wikipedia,['Image not found']
Hog plum (Amra),Not found on Wikipedia,['Image not found']
City dwellers,Not found on Wikipedia,['Image not found']
All parts of the body,Not found on Wikipedia,['Image not found']
Many purposes,Not found on Wikipedia,['Image not found']
256 Science plants,Not found on Wikipedia,['Image not found']
Klinefelter's syndrome,Not found on Wikipedia,['Image not found']
Carbon dioxide-rich blood,Not found on Wikipedia,['Image not found']
Government of India,"The Government of India (ISO: Bhārat Sarkār; often abbreviated as GoI), known as the Union Government or Central Government but often simply as the Centre, is the national authority of the Republic of India, a federal democracy located in South Asia, consisting of 28 union states and eight union territories.","['https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg', 'https://upload.wikimedia.org/wikipedia/commons/5/55/Emblem_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/4/41/Flag_of_India.svg', 'https://upload.wikimedia.org/wikipedia/commons/2/28/Government_of_India_hierarchy.svg', 'https://upload.wikimedia.org/wikipedia/commons/b/b8/New_Delhi_government_block_03-2016_img3.jpg']"
Illustration,"An illustration is a decoration, interpretation, or visual explanation of a text, concept, or process, designed for integration in print and digitally published media, such as posters, flyers, magazines, books, teaching materials, animations, video games and films.","['https://upload.wikimedia.org/wikipedia/commons/1/15/1._Scutell%C3%A8re_%C3%A0_pieds_bleus._boisd._%28Tonga-Tabou.%29%3B_2._Scutell%C3%A8re_idem_vari%C3%A9te%3B_3._Scutell%C3%A8re_de_Tonga._Boisd._%28Tonga-Tabou.%29%3B_4._Scutell%C3%A8re_pagana._Fab._var._%28Cartret.%29%3B_5._Agapophyte_%28NYPL_b13624459-1267090%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/7/7d/1916_Western_Engraving_ad_02.jpg', 'https://upload.wikimedia.org/wikipedia/commons/0/06/1942_Nash_Ambassador_X-ray.jpg', 'https://upload.wikimedia.org/wikipedia/commons/d/da/Alice_par_John_Tenniel_02.png', 'https://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg']"
